1275868800000;1.61300000;1.61290000;1.61800;1.59750000
1275955200000;1.60100000;1.61340000;1.61670;1.59930000
1276041600000;1.60350000;1.60100000;1.60700;1.59400000
1276128000000;1.57980000;1.60350000;1.60470;1.57650000
1276214400000;1.58160000;1.57980000;1.58640;1.57640000
1276473600000;1.57630000;1.57820000;1.57860;1.56530000
1276560000000;1.56340000;1.57680000;1.58430;1.56270000
1276646400000;1.56280000;1.56340000;1.57390;1.55990000
1276732800000;1.56150000;1.56280000;1.57050;1.55980000
1276819200000;1.55830000;1.56180000;1.56180;1.55410000
1277078400000;1.55770000;1.55240000;1.55920;1.54650000
1277164800000;1.56680000;1.55780000;1.56810;1.55630000
1277251200000;1.57160000;1.56680000;1.58080;1.56220000
1277337600000;1.57900000;1.57150000;1.58670;1.56880000
1277424000000;1.57490000;1.57900000;1.58790;1.57390000
1277683200000;1.57450000;1.57630000;1.57650;1.56570000
1277769600000;1.59260000;1.57470000;1.59330;1.57300000
1277856000000;1.58430000;1.59190000;1.59220;1.57700000
1277942400000;1.58030000;1.58680000;1.59010;1.57920000
1278028800000;1.56820000;1.57950000;1.58100;1.56380000
1278288000000;1.56420000;1.56610000;1.56800;1.56230000
1278374400000;1.55500000;1.56420000;1.56930;1.55240000
1278460800000;1.55200000;1.55450000;1.56340;1.55120000
1278547200000;1.55100000;1.54900000;1.55550;1.54640000
1278633600000;1.55350000;1.55100000;1.55480;1.54790000
1278892800000;1.55540000;1.55200000;1.55980;1.55100000
1278979200000;1.54430000;1.55480000;1.56060;1.54360000
1279065600000;1.53990000;1.54430000;1.54730;1.53830000
1279152000000;1.53330000;1.54010000;1.54340;1.53200000
1279238400000;1.54060000;1.53340000;1.54390;1.53000000
1279497600000;1.53880000;1.54200000;1.54920;1.53620000
1279584000000;1.53040000;1.53880000;1.54200;1.52920000
1279670400000;1.53380000;1.53050000;1.53590;1.52520000
1279756800000;1.52050000;1.53390000;1.53440;1.51710000
1279843200000;1.52280000;1.52050000;1.52740;1.51640000
1280102400000;1.51300000;1.52320000;1.52330;1.51300000
1280188800000;1.51010000;1.51400000;1.51650;1.50750000
1280275200000;1.51220000;1.51010000;1.51400;1.50770000
1280361600000;1.51240000;1.51280000;1.51510;1.50800000
1280448000000;1.50710000;1.51250000;1.51570;1.50490000
1280707200000;1.49480000;1.50760000;1.50990;1.48950000
1280793600000;1.49280000;1.49480000;1.49880;1.49080000
1280880000000;1.49910000;1.49320000;1.50430;1.49280000
1280966400000;1.50280000;1.49910000;1.50780;1.49800000
1281052800000;1.49440000;1.50280000;1.50400;1.48900000
1281312000000;1.49190000;1.49040000;1.49430;1.48640000
1281398400000;1.49810000;1.49210000;1.50290;1.49170000
1281484800000;1.52120000;1.49800000;1.52360;1.49800000
1281571200000;1.52020000;1.52130000;1.52800;1.51460000
1281657600000;1.51670000;1.52090000;1.52110;1.50940000
1281916800000;1.51080000;1.51820000;1.52020;1.50470000
1282003200000;1.49780000;1.51000000;1.51050;1.49610000
1282089600000;1.50300000;1.49830000;1.50330;1.49270000
1282176000000;1.51090000;1.50240000;1.51420;1.49850000
1282262400000;1.51840000;1.51080000;1.52040;1.50760000
1282521600000;1.52890000;1.51650000;1.53010;1.51190000
1282608000000;1.53330000;1.52890000;1.53640;1.52680000
1282694400000;1.52700000;1.53350000;1.53440;1.52300000
1282780800000;1.52300000;1.52670000;1.52830;1.51730000
1282867200000;1.51640000;1.52380000;1.52800;1.51460000
1283126400000;1.52620000;1.51510000;1.52680;1.51480000
1283212800000;1.52660000;1.52560000;1.53050;1.52110000
1283299200000;1.51650000;1.52710000;1.52790;1.51200000
1283385600000;1.51050000;1.51650000;1.51780;1.50890000
1283472000000;1.50060000;1.51080000;1.51420;1.49930000
1283731200000;1.50270000;1.49970000;1.50420;1.49690000
1283817600000;1.51750000;1.50260000;1.51930;1.50150000
1283904000000;1.51560000;1.51890000;1.52180;1.51070000
1283990400000;1.51200000;1.51550000;1.51960;1.50800000
1284076800000;1.50660000;1.51200000;1.51450;1.50290000
1284336000000;1.49560000;1.49550000;1.49840;1.48750000
1284422400000;1.49150000;1.49550000;1.50360;1.48930000
1284508800000;1.49090000;1.49250000;1.49620;1.48870000
1284595200000;1.49550000;1.49100000;1.50290;1.48850000
1284681600000;1.49560000;1.49590000;1.50150;1.49200000
1284940800000;1.49090000;1.49450000;1.49900;1.49020000
1285027200000;1.48690000;1.49110000;1.49670;1.48690000
1285113600000;1.48580000;1.48710000;1.49100;1.48140000
1285200000000;1.48630000;1.48580000;1.49090;1.48330000
1285286400000;1.47550000;1.48720000;1.49000;1.47520000
1285545600000;1.47260000;1.47850000;1.48200;1.46990000
1285632000000;1.46450000;1.47290000;1.47740;1.46250000
1285718400000;1.45210000;1.46440000;1.46640;1.45150000
1285804800000;1.44750000;1.45250000;1.45740;1.44560000
1285891200000;1.44480000;1.44670000;1.45060;1.44370000
1286150400000;1.45480000;1.44370000;1.45760;1.44090000
1286236800000;1.42810000;1.45490000;1.45710;1.42620000
1286323200000;1.41970000;1.42830000;1.42980;1.41210000
1286409600000;1.42660000;1.41980000;1.42980;1.41140000
1286496000000;1.41330000;1.42700000;1.43180;1.41270000
1286755200000;1.41440000;1.41320000;1.41680;1.40730000
1286841600000;1.41100000;1.41600000;1.42740;1.41000000
1286928000000;1.40640000;1.41070000;1.41640;1.40540000
1287014400000;1.40750000;1.40610000;1.41340;1.39160000
1287100800000;1.41170000;1.40820000;1.41360;1.39910000
1287360000000;1.41640000;1.41350000;1.42960;1.41210000
1287446400000;1.43820000;1.41640000;1.43920;1.41370000
1287532800000;1.42520000;1.43780000;1.44230;1.42090000
1287619200000;1.42780000;1.42380000;1.42860;1.41640000
1287705600000;1.42330000;1.42780000;1.43160;1.42200000
1287964800000;1.41540000;1.42340000;1.42620;1.41120000
1288051200000;1.42640000;1.41540000;1.42920;1.41450000
1288137600000;1.44090000;1.42620000;1.44770;1.42560000
1288224000000;1.43020000;1.44080000;1.44360;1.42640000
1288310400000;1.43220000;1.43040000;1.43960;1.42850000
1288569600000;1.42500000;1.42800000;1.42930;1.42160000
1288656000000;1.40960000;1.42470000;1.42510;1.40820000
1288742400000;1.40230000;1.40950000;1.41220;1.40000000
1288828800000;1.39240000;1.40240000;1.40500;1.38650000
1288915200000;1.39520000;1.39260000;1.40290;1.39120000
1289174400000;1.40780000;1.39460000;1.41700;1.39460000
1289260800000;1.41490000;1.40740000;1.41510;1.40230000
1289347200000;1.41490000;1.41510000;1.42360;1.40890000
1289433600000;1.43540000;1.41470000;1.43740;1.41210000
1289520000000;1.43780000;1.43530000;1.44690;1.42720000
1289779200000;1.44490000;1.43670000;1.44970;1.43540000
1289865600000;1.46250000;1.44500000;1.46640;1.44310000
1289952000000;1.45640000;1.46230000;1.46540;1.45230000
1290038400000;1.44210000;1.45600000;1.45640;1.44150000
1290124800000;1.44020000;1.44240000;1.44750;1.43630000
1290384000000;1.45290000;1.44090000;1.45840;1.43190000
1290470400000;1.48390000;1.45280000;1.48450;1.45160000
1290556800000;1.47720000;1.48370000;1.48760;1.46960000
1290643200000;1.46890000;1.47670000;1.47950;1.46810000
1290729600000;1.48520000;1.46880000;1.49350;1.46860000
1290988800000;1.50300000;1.48360000;1.51060;1.47920000
1291075200000;1.50290000;1.50270000;1.51190;1.49790000
1291161600000;1.48730000;1.50280000;1.50470;1.48630000
1291248000000;1.48270000;1.48740000;1.49510;1.48010000
1291334400000;1.47400000;1.48280000;1.50610;1.47350000
1291593600000;1.47960000;1.47310000;1.48810;1.47310000
1291680000000;1.48280000;1.47970000;1.48280;1.47170000
1291766400000;1.49270000;1.48290000;1.49660;1.48180000
1291852800000;1.50760000;1.49260000;1.51100;1.48510000
1291939200000;1.50290000;1.50760000;1.51010;1.49530000
1292198400000;1.50420000;1.50710000;1.51360;1.49890000
1292284800000;1.51200000;1.50430000;1.51250;1.49650000
1292371200000;1.52310000;1.51220000;1.52430;1.50790000
1292457600000;1.52050000;1.52320000;1.52750;1.51920000
1292544000000;1.54480000;1.52060000;1.55130;1.51560000
1292803200000;1.55850000;1.54530000;1.56600;1.53450000
1292889600000;1.55540000;1.55760000;1.56010;1.55010000
1292976000000;1.54980000;1.55480000;1.55600;1.54800000
1293062400000;1.54470000;1.54970000;1.55400;1.54390000
1293148800000;1.54570000;1.54440000;1.54820;1.54350000
1293408000000;1.54410000;1.54550000;1.54910;1.54410000
1293494400000;1.56070000;1.54440000;1.56410;1.54000000
1293580800000;1.55070000;1.56060000;1.56600;1.54970000
1293667200000;1.55280000;1.55040000;1.55680;1.54760000
1293753600000;1.54070000;1.55250000;1.55420;1.53650000
1294012800000;1.55520000;1.54110000;1.56260;1.53960000
1294099200000;1.53880000;1.55510000;1.56000;1.53600000
1294185600000;1.54270000;1.53870000;1.55270;1.53820000
1294272000000;1.55090000;1.54390000;1.55550;1.54180000
1294358400000;1.57360000;1.55110000;1.57580;1.55060000
1294617600000;1.57550000;1.57220000;1.59310;1.57220000
1294704000000;1.57670000;1.57510000;1.58510;1.57090000
1294790400000;1.55890000;1.57660000;1.57740;1.55740000
1294876800000;1.54780000;1.55910000;1.56670;1.54350000
1294963200000;1.55120000;1.54770000;1.55350;1.54260000
1295222400000;1.54080000;1.55020000;1.55660;1.53920000
1295308800000;1.53960000;1.54060000;1.54230;1.53050000
1295395200000;1.54760000;1.53970000;1.55150;1.53030000
1295481600000;1.58240000;1.54750000;1.58370;1.54570000
1295568000000;1.57130000;1.58250000;1.58660;1.56500000
1295827200000;1.56170000;1.56860000;1.57770;1.55990000
1295913600000;1.56750000;1.56180000;1.57200;1.55420000
1296000000000;1.57440000;1.56740000;1.58050;1.56300000
